EventID,snapshot_id,description,permanent_or_temporary,ended_or_ongoing,end_date,date_confidence,significance,valence,life_event_type,work_perf_impact,DupeStatus,ExcludeCode,UpdatedBeginDate,UpdatedBeginDateCode,UpdatedEndDate,UpdatedEndDateCode,alias,cohort,sentiment
1246,11457040980026529190,Work load and responsibilities increase,Permanent,,,Moderately high confidence,Moderately low significance,Neither Positive or Negative,work,Small positive effect,0.0,0,2019-01-01,0,,0,e746ee127009d390c5a5187b95714eea,G,0
1247,11245656127452788300,Large pressure packed project,Temporary,Ongoing,,High confidence,High significance,Very Negative,work,Large negative effect,0.0,0,2018-05-01,0,,0,db0af3808a03025b9153546e2ca08a6b,G,-1
1248,12921805085457257188,Mentor a difficult person,Unsure,,,Moderate confidence,Moderate significance,Somewhat Negative,work,Small negative effect,2.0,0,2018-05-20,0,,0,888c3cbb63625b5d097670151e25c172,G,-1
1249,12957024092216715934,Started new role within same team,Temporary,Ended,03/01/2019,Moderate confidence,High significance,Somewhat Positive,work,Medium positive effect,0.0,0,2018-03-01,0,2019-03-01,0,e52e55a5dc668b540ae72a6e3b51012a,G,1
1250,12201010563123762054,Job change,Permanent,,,Highest condidence,Moderately high significance,Very Positive,work,Small positive effect,0.0,0,2018-11-12,0,,0,508034777a94589cc1b595e951be8c3e,G,1
1251,11908796508551898629,Reviews,Temporary,Ended,,Moderately low confidence,Moderate significance,Somewhat Positive,work,Small positive effect,0.0,0,2018-09-28,0,2018-09-28,1,d23513c06ab87a954317fae7d7a71fb8,G,1
1252,12297551152687548152,End of year review,Temporary,Ended,12/02/2018,Moderately high confidence,Moderate significance,Very Positive,work,Medium positive effect,0.0,0,2018-12-01,0,2018-12-02,0,ff9b2463eb6de259dbdae1b97a17558d,G,1
1253,11547795147807991516,,Temporary,Ended,05/15/2018,Moderate confidence,High significance,Very Positive,work,Medium positive effect,0.0,0,2018-05-15,2,2018-05-30,2,bca9074f14d8fcf32afa822fbc6d5c3b,G,1
1255,12253831341775990699,Job change,Permanent,,,Moderate confidence,Moderately high significance,Very Positive,work,Large positive effect,0.0,0,2018-12-21,0,,0,f38980414c76b6f5e3462ecaa71eeb18,G,1
1256,13681324430575399666,Year End Review,Temporary,Ended,01/06/2019,Highest condidence,Low significance,Very Positive,work,No effect,0.0,0,2019-01-05,0,2019-01-06,0,717b62fcc06c6137367b4dba01d5f266,G,1
1257,13827658413594310863,Promotion,Permanent,,,High confidence,Highest significance,Extremely Positive,work,Large positive effect,0.0,0,2019-01-09,0,,0,eef37a87856d50015d671fa07d03a032,G,1
1258,9617395674519620181,Promotion,Permanent,,,Highest condidence,Highest significance,Very Positive,work,Medium positive effect,0.0,0,2019-01-01,0,,0,9355b9eb6cddedcf866320cd920641dd,G,1
1259,9582265452549187308,Work Balance,Temporary,Ended,10/31/2018,Moderate confidence,Moderately high significance,Somewhat Negative,work,Medium negative effect,0.0,0,2018-04-05,0,2018-10-31,0,a27d6ffba6a05acb56fcbb718d82dd2f,G,-1
1260,10752970040580693324,Promotion,Permanent,,,Moderately high confidence,Moderate significance,Somewhat Positive,work,Small positive effect,0.0,0,2018-06-13,0,,0,18a1d6eed1cb95147420ccf310df74bf,G,1
1261,12830914680448833554,Got a secondary datacenter up and taking customer traffic with failover capability--a project a long time in the making,Permanent,,,High confidence,High significance,Very Positive,work,Medium positive effect,0.0,0,2018-11-01,0,,0,3c3de09dbf77fcc8eb1ab57d00c9ee7a,G,1
1262,10251303337979887120,Did not get as high of rating on my Year End Performance as I feel I should have.,Temporary,Ended,10/15/2018,Moderately low confidence,Moderately high significance,Somewhat Negative,work,Small negative effect,0.0,0,2018-10-15,0,2018-10-15,0,67639ffad28c01be71ca9537fd9a6577,G,-1
1263,10394753931429650899,,Permanent,,,Highest condidence,Highest significance,Extremely Positive,work,Large positive effect,0.0,0,2018-10-15,0,,0,6a86c3f17bfd1d96849f0483c682f540,G,1
1264,9712774784411310596,"Great performance, generally positive comments from boss and others",Permanent,,,Moderately low confidence,Moderately high significance,Extremely Positive,work,No effect,0.0,0,2018-10-30,0,,0,d92f2526135dc7c4a5d083ebb092daf4,G,1
1266,10003528337325499062,promotion,Permanent,,,High confidence,High significance,Very Positive,work,No effect,0.0,0,2019-01-01,0,,0,329bea260dc56d33f2cfb163fa743cf5,G,1
1267,10229773578973373491,End of Year review,Permanent,,,Moderately high confidence,High significance,Very Positive,work,Medium positive effect,2.0,0,2019-01-01,0,,0,f73a48d0afe53895935c3a07a1187966,G,1
1268,10427331732030212093,End of year review,Temporary,Ended,12/12/2018,High confidence,Moderate significance,Neither Positive or Negative,work,Small negative effect,0.0,0,2018-12-12,1,2018-12-12,0,e96cf7d6e0127c1e0e8ddb613887a2eb,G,0
1269,12234026427044566165,Raise,Permanent,,,Highest condidence,Moderately high significance,Somewhat Positive,work,Small positive effect,0.0,0,2018-12-14,5,,0,5397abdd27a246d01d6a16f1ee884e03,G,1
1270,9814759411577815257,perfermance review,Temporary,Ended,12/12/2018,Highest condidence,High significance,Very Negative,work,Large negative effect,0.0,0,2018-12-12,0,2018-12-12,0,f64245ff021d2dd12ff87f1e7b7ae3eb,G,-1
1271,13158206763152378569,Performance review,Temporary,Ended,12/10/2018,Highest condidence,Moderately low significance,Extremely Positive,work,Medium positive effect,0.0,0,2018-12-10,0,2018-12-10,0,b5e209dcf931eb09f4d378743dd5b263,G,1
1272,11890822920810685273,PROMOTION,Permanent,,,High confidence,High significance,Very Positive,work,Medium positive effect,0.0,0,2018-06-30,0,,0,50dcf9b4cbe197b3b5e84dbf33ff75ed,G,1
1273,12840161237957324034,Change job,Permanent,,,High confidence,Highest significance,Extremely Positive,work,Large positive effect,0.0,0,2018-10-26,0,,0,781a61072848221d8cf88141ebdbe597,G,1
1274,10633860493387800206,performance review,Temporary,Ended,,Moderate confidence,Moderate significance,Somewhat Positive,work,Small positive effect,0.0,0,2018-09-25,0,2018-09-25,1,3716e530714275d78795b0325baf7962,G,1
1275,11125231038957490896,promotion,Permanent,,,Highest condidence,Moderately low significance,Extremely Positive,work,Small negative effect,0.0,0,2019-02-01,0,,0,e18d81e2b7eb8cb7989d073e457747b7,U,1
1276,12266330985948952678,End Of Quarter,Temporary,Ended,06/30/2018,Lowest confidence,High significance,Somewhat Positive,work,Small positive effect,0.0,0,2018-06-30,0,2018-06-30,0,41755cd968c378a97d5667ad2933d55f,U,1
1278,10006482017998845154,promotion,Permanent,,,Highest condidence,Highest significance,Extremely Positive,work,Large positive effect,0.0,0,2019-02-19,0,,0,54b52b7b30156c5bfadf6ceee1ec7ea9,U,1
1279,9605598813782952439,Annual Review,Temporary,Ended,12/11/2018,Highest condidence,Moderate significance,Very Positive,work,Small positive effect,0.0,0,2018-12-11,0,2018-12-11,0,9243f0377a607a567b4073647e41329b,U,1
1280,11573800214602344641,New position,Permanent,,,Highest condidence,Moderate significance,Extremely Positive,work,No effect,0.0,0,2019-02-19,0,,0,d34091788cf76dab3bfcf8c1e564fd4e,U,1
1281,10751444191368504640,Preformance review,Temporary,Ended,12/19/2018,Lowest confidence,High significance,Somewhat Positive,work,Small negative effect,0.0,0,2018-12-19,0,2018-12-19,0,3d702067aeee36ab60566d0e88eea754,U,1
1282,12121311828734637660,Performance reviews,Unsure,,,Highest condidence,Moderately high significance,Very Positive,work,Medium positive effect,0.0,0,2018-12-17,0,,0,f9aee1e0960bc57e685e366616f2fc9a,G,1
1283,10131243076255663704,,Temporary,Ended,,Moderately high confidence,Moderately low significance,Very Positive,work,Small positive effect,0.0,0,2018-12-20,0,2018-12-20,1,bd21bf3ce607b1f7e8fa0458ec29424d,U,1
1284,10015360721810075497,Yearly review,Unsure,,,Moderate confidence,Moderate significance,Somewhat Positive,work,Small positive effect,0.0,0,2018-12-15,0,,0,d58287baeb5a77a24b5a66fec734747e,U,1
1285,12756069062936818906,Promotion,Permanent,,,High confidence,Highest significance,Extremely Positive,work,Large positive effect,0.0,0,2018-07-01,0,,0,52d19e8143f2f3872627a20c139fcb65,U,1
1286,11829349186823137112,Job change,Permanent,,,Moderately high confidence,Moderately high significance,Somewhat Positive,work,Small negative effect,0.0,0,2018-05-01,0,,0,2d9829675a66c8b935a2261b9d166f3c,U,1
1287,12027861244272298831,Year end review,Temporary,Ended,12/20/2018,Moderately low confidence,Moderate significance,Somewhat Positive,work,Small positive effect,0.0,0,2018-12-20,0,2018-12-20,0,fbc1b93df615c70fb610cd098d144fd2,U,1
1288,11331665029078486669,,Unsure,,,Moderately low confidence,High significance,Neither Positive or Negative,work,Medium positive effect,0.0,0,2019-03-02,0,,0,10588877d8fbafc1fe3fcaa9bb0e13da,G,0
1289,12175815511216211800,Changed jobs within company,Permanent,,,Highest condidence,High significance,Very Positive,work,Medium positive effect,0.0,0,2019-01-01,0,,0,bd984cad11e15c82edad289e507ae6d3,U,1
1290,9607815942581204116,Review/Raise,Temporary,Ended,12/05/2018,Moderately high confidence,Moderately high significance,Very Positive,work,Small positive effect,0.0,0,2018-12-05,0,2018-12-05,0,866017051b5ed73b94e00a182aac172b,U,1
1291,13213502524124869926,Bonus,Unsure,,,Highest condidence,High significance,Very Positive,work,Large positive effect,0.0,0,2019-02-28,0,,0,d8f766dc8d48e52f94ed5febd974f505,U,1
1292,10799191935383703353,,Temporary,Ended,11/30/2018,Highest condidence,High significance,Very Positive,work,Small positive effect,0.0,0,2018-11-26,0,2018-11-30,0,9150b2e1135d16cb41972a63f2106f6d,U,1
1293,12762186933501161172,Year-end,Temporary,Ended,10/26/2018,High confidence,Moderately high significance,Very Positive,work,Medium positive effect,0.0,0,2018-10-01,0,2018-10-26,0,ab9ca720b9a57b1f009af422dacabca9,U,1
1294,10452652487998149812,Job outsourced,Permanent,,,Moderately high confidence,Highest significance,Extremely Negative,work,Large negative effect,0.0,0,2018-07-01,0,,0,7d63a700978442a737c8c4925fcadd46,U,-1
1295,10890761958120556185,Bonus,Temporary,Ended,12/15/2019,Highest condidence,Moderate significance,Somewhat Positive,work,No effect,0.0,0,2018-12-15,0,2018-12-15,1,e879906bcdcc66ae8ed18d172a00eeea,U,1
1296,11515604214976280895,increased workload/ stress,Temporary,Ongoing,,Low confidence,Moderately high significance,Somewhat Negative,work,Medium negative effect,0.0,0,2019-02-01,0,,0,e3ec3734ba5bf6b701b8e8d86f0ba4d2,U,-1
1297,9256047645235533760,Contract ended on a job I had and was no longer full time,Permanent,,,Highest condidence,Highest significance,Extremely Negative,work,Large negative effect,0.0,0,2018-08-31,0,,0,2d45ef2319191ca3c8b2e4437c027fda,U,-1
1298,9819515092810566316,New Employee to manage,Permanent,,,Moderate confidence,High significance,Very Negative,work,Large negative effect,0.0,0,2019-02-01,0,,0,c86eee80c49f73779c21d3938db47076,U,-1
1299,12480429727024352571,performance review,Temporary,Ended,12/21/2018,Highest condidence,Moderately low significance,Somewhat Negative,work,Medium negative effect,0.0,0,2018-12-21,0,2018-12-21,0,ae8bc1b47adadba009aa6364f3417e14,G,-1
1300,13145333240889291264,Performance Review,Temporary,Ended,12/21/2018,High confidence,Moderate significance,Somewhat Positive,work,Small positive effect,0.0,0,2018-12-21,0,2018-12-21,0,a5b65fee04d0764b4fb2e90515db66d3,G,1
1302,13161993634297197029,Took on additional work load,Unsure,,,Highest condidence,High significance,Somewhat Positive,work,Medium positive effect,0.0,0,2018-10-25,0,,0,6b6e19d45e338dbd789fb4f8af97d4d1,U,1
1303,9498225086855068032,Became school Principal,Permanent,,,Highest condidence,Highest significance,Somewhat Positive,work,Large positive effect,0.0,0,2018-10-01,0,,0,3e3a96ed6788a59544f10022ddb98650,U,1
1305,10724892303697623593,Increased Workload/hours,Temporary,Ended,03/12/2019,Highest condidence,Highest significance,Somewhat Negative,work,Large positive effect,0.0,0,2019-01-02,0,2019-03-12,0,694ccfb8e4fa77543ad8a650e092d10c,U,-1
1306,11463877981887362471,Increased workload,Unsure,,,Moderately high confidence,High significance,Very Negative,work,Small negative effect,0.0,0,2019-01-27,0,,0,f5fe3aa4a8e2a57cd2d94f0a2ce5af3a,U,-1
1307,10025200474955627290,,Temporary,Ongoing,,High confidence,High significance,Very Negative,work,Medium negative effect,0.0,0,2018-04-09,0,,0,550ace5b359ac75b99e618b4bd378fd6,U,-1
1308,12028363404926976565,Job Change,Temporary,Ended,05/22/2019,High confidence,High significance,Somewhat Negative,work,Medium negative effect,0.0,0,2019-03-18,0,2019-04-10,4,a712bd5512c8a90e7d58e8df9b5e3d57,G,-1
1309,9485960433259318193,Performance review,Permanent,,,Moderately high confidence,Moderate significance,Somewhat Positive,work,Small positive effect,0.0,0,2018-10-01,0,,0,9004d7e65c992a2b8d637322c7b9fcf7,G,1
1310,11012853471523019788,Had conflict with coworkers reporting to me,Permanent,,,Moderately high confidence,Moderate significance,Somewhat Negative,work,Small negative effect,0.0,0,2018-11-20,0,,0,d2b8c19533c3fca876eee18053ec87c2,U,-1
1312,12435969654477255323,Promoted to Team Lead,Permanent,,,Highest condidence,Highest significance,Very Positive,work,Large positive effect,0.0,0,2019-01-13,0,,0,48bdae1dc091bf658b69c99236b74b80,G,1
1313,12444182558575937813,Performance Review,Permanent,,,High confidence,Moderately high significance,Somewhat Positive,work,No effect,0.0,0,2019-01-04,0,,0,282abb09932664d529e8098b80d1b2d5,G,1
1315,9298245001503765339,Promotion,Permanent,,,Highest condidence,Highest significance,Extremely Positive,work,Small positive effect,0.0,0,2018-03-09,0,,0,641ea7a1fe78dfa961e862b4c030c060,G,1
1317,12445549053893962845,,Permanent,,,Moderately high confidence,Moderately low significance,Very Positive,work,Medium positive effect,0.0,0,2019-03-01,0,,0,8851b3d6b5727909cba71a0a27563475,G,1
1318,10599949989215054422,Promotion,Permanent,,,High confidence,Moderate significance,Very Positive,work,Small positive effect,0.0,0,2018-12-20,0,,0,5058572b1946ece48d4fbe9138e96e69,G,1
1319,10533678634222812308,Year end- budgeting and reviews,Temporary,Ended,12/31/2018,Moderately high confidence,Moderately high significance,Neither Positive or Negative,work,No effect,0.0,0,2018-10-01,0,2018-12-31,0,27e76a2ebbd77b91c42f2f7f81ec9473,G,0
1320,11341954944451860938,Promotion,Permanent,,,High confidence,Moderately high significance,Very Positive,work,Small positive effect,0.0,0,2018-06-17,0,,0,9d245e98a4f591077a75f66de9e3ee3b,G,1
1322,11556656932980204030,Promotion,Permanent,,,Highest condidence,High significance,Somewhat Positive,work,No effect,0.0,0,2019-02-16,0,,0,ba63c498e8574c3be5d32dc0b55b0be2,G,1
1323,10614884399639683723,Performance review,Temporary,Ended,12/21/2018,Moderate confidence,Moderately low significance,Somewhat Positive,work,Small positive effect,0.0,0,2018-12-17,0,2018-12-21,0,f72c1e9669b280f227beb190c690355a,G,1
1324,11138690135815004830,Raise,Permanent,,,Highest condidence,Moderately high significance,Somewhat Positive,work,Medium positive effect,0.0,0,2019-01-01,0,,0,aab6e258d3ff8fc4d39c80e1a0be3b15,G,1
1325,13227938653430356229,EOY performance review,Temporary,Ended,12/20/2018,Highest condidence,Moderate significance,Extremely Positive,work,Medium positive effect,0.0,0,2018-12-20,0,2018-12-20,0,09303f2fb11830a7d879c93c7bc0906e,G,1
1326,9822004344698628623,Took on a greatly increased workload,Unsure,,,High confidence,High significance,Somewhat Negative,work,Medium negative effect,1.0,0,2019-01-01,0,,0,71bcb842ed9636672a8fdcaa3085f110,G,-1
1327,9603022865641844841,,Temporary,Ended,01/20/2019,Highest condidence,Moderate significance,Somewhat Negative,work,Medium negative effect,0.0,0,2018-12-20,0,2019-01-20,0,f318c3940617c8eb5e922e065253210d,G,-1
1328,10258712575581158395,,Temporary,Ended,12/10/2018,Moderate confidence,Moderately low significance,Very Positive,work,Small positive effect,0.0,0,2018-12-10,0,2018-12-10,0,ec877b144da8c651cd71f8b5b40f6afe,G,1
1329,12836350243318329045,Took on a greatly increased work load,Temporary,Ended,04/30/2019,Moderate confidence,Moderately high significance,Somewhat Negative,work,Medium negative effect,1.0,0,2019-02-01,0,2019-04-10,4,7282030f4d8dc07b241ad4f0b2d0e2b3,G,-1
1330,13365725616069982555,Performance Eval,Temporary,Ended,10/30/2018,Moderately high confidence,Moderately high significance,Very Positive,work,Small positive effect,0.0,0,2018-10-19,0,2018-10-30,0,bbcba0f52a8e60ad9d431e55a9c6c360,G,1
1331,11389195168866818649,performance review,Permanent,,,Moderate confidence,Moderate significance,Somewhat Negative,work,Small negative effect,0.0,0,2018-10-10,0,,0,59f13e66c73a52fba21e6fb61f2cdfdb,U,-1
1332,10793756826755400014,Performance eva;,Temporary,Ended,12/19/2018,Moderately high confidence,Moderate significance,Somewhat Negative,work,No effect,0.0,0,2018-12-19,0,2018-12-19,0,bf618ad7b3d06f8386becaf9af7edc41,U,-1
1333,10696355564604760435,Performance review,Temporary,Ended,12/20/2018,Moderately high confidence,High significance,Somewhat Positive,work,Medium positive effect,0.0,0,2018-10-08,0,2018-12-20,0,6dc023489dc9e39dacebd05973e5158c,G,1
1335,11215983654425159148,job 1-1 meetings,Temporary,Ongoing,,Moderately low confidence,High significance,Somewhat Negative,work,Medium negative effect,0.0,0,2019-02-01,0,,0,f3443d5655c946d4059ebfacf9da6c8b,NDL1,-1
1336,13229989299457901380,Year End Review,Temporary,Ended,05/01/2018,Highest condidence,Moderate significance,Somewhat Positive,work,No effect,0.0,0,2018-05-01,0,2018-05-01,0,f93be185d44b61f711032736323a5655,NDL1,1
1337,10958499575344033308,Performance reviews,Permanent,,,Moderate confidence,Moderate significance,Neither Positive or Negative,work,Small negative effect,0.0,0,2018-04-01,0,,0,60895efcfebbdb4fdf09fbef803f3c97,NDL1,0
1339,13464339543681980879,covered for colleague,Temporary,Ended,03/01/2019,Moderately high confidence,Moderate significance,Neither Positive or Negative,work,Medium negative effect,0.0,0,2018-10-01,0,2019-03-01,0,cf105315a24baa6b10549037138d92b3,NDL1,0
1340,11351822593330214882,changed jobs,Permanent,,,Highest condidence,Highest significance,Somewhat Negative,work,Medium negative effect,0.0,0,2018-10-01,0,,0,19aef41367514c856a517f0dc0a79d09,NDL1,-1
